#,Title,Summary,Price,Proposal Questions,Job URL,Client Location
241,Remote AI Architect & Orchestrator: RAG & Agentic Systems,ExeccuteAI is building the Vibe Coding Layer — an ecosystem where natural language intent is transformed into production-grade software. Looking for Architects (PhD/MSc) for RAG and multi-agent reasoning and VibeCoders (Expert Builders) for AI orchestration to build complex ERP/CRM/Blockchain integrations.,$40.00 - $70.00 Hourly,,https://www.upwork.com/jobs/Remote-span-class-highlight-span-Architect-amp-Orchestrator-RAG-amp-span-class-highlight-Agentic-span-Systems_~022046720538221666965/,Denmark
242,AI Automation & Agent Builder,"Looking for a hands-on builder to help create AI agents and automations for clients. This is a collaborative role working under and alongside the lead engineer. Will build and iterate on AI agents, work with Make/n8n, connect APIs, support LLM-based workflows, and debug existing automations.",$15.00 - $25.00 Hourly,What automations or agents have you built? (include tools used) | What experience do you have with AI agents or LLM workflows? | Are you comfortable working under an engineer in a collaborative setup?,https://www.upwork.com/jobs/span-class-highlight-span-Automation-amp-span-class-highlight-Agent-span-Builder_~022048455705412968405/,United States
243,Ai voice agent expert and app developer,"Seeking an AI Engineer to design and build a voice agent tailored for customer interactions. The role involves developing conversational AI workflows, integrating with business systems, and ensuring a seamless user experience. Also needs someone who can build an English speaking app.",Not listed (Hourly),,https://www.upwork.com/jobs/span-class-highlight-span-voice-span-class-highlight-agent-span-expert-and-app-developer_~022047707180051282073/,India
244,AI agent,"Looking for a skilled developer to help build AI agents that automate real business tasks. The goal is to create smart AI systems that understand instructions, make decisions, and complete workflows automatically using LLMs like OpenAI.",$10.00 - $14.00 Hourly,,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-agent-span_~022050129199532376768/,India
245,AI Agent & Machine Learning Project for Flight Trajectory and Go-Around Analysis,"Looking for support in the development of an AI-based aviation project focused on approach trajectories, go-around detection, and operational prediction tasks. Based on historical flight trajectories with variables such as position, altitude, speed, heading, and vertical rate.",Not listed (Hourly),,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-Agent-span-amp-Machine-Learning-Project-for-Flight-Trajectory-and-Around-Analysis_~022048368459266996377/,France
246,AI Voice Agent Builder (Vapi / Retell / n8n Automation),"Looking for someone who can build and connect AI voice agents using Vapi, Retell, and n8n to handle real conversations (customer support, lead qualification, follow-ups). Includes building inbound/outbound voice agents, connecting with n8n workflows, and integrating with APIs/CRMs.",$10.00 - $15.00 Hourly,,https://www.upwork.com/jobs/span-class-highlight-span-Voice-span-class-highlight-Agent-span-Builder-Vapi-Retell-n8n-Automation_~022046605250733765228/,Nigeria
247,Ai agents and automations,AI agency that helps businesses implement AI for their growth. Looking for a freelancer who is an expert in creating AI agents and automations for business owners in the UK.,Not listed (Hourly),,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-agents-span-and-automations_~022051314756552800965/,United Kingdom
248,OpenClaw Deployment & AI Agent Integration Specialist,"Need a professional to deliver a fully operational, configured OpenClaw setup including secure installation, initial agent configuration, basic personality setup, integration with a messaging app (Telegram/WhatsApp/Slack), access controls, security measures, backups, and documentation.",$50.00 - $100.00 Hourly,,https://www.upwork.com/jobs/OpenClaw-Deployment-amp-span-class-highlight-span-span-class-highlight-Agent-span-Integration-Specialist_~022052079830786544270/,Spain
249,AI Assistant top expert,"Looking for an experienced AI Agent developer to replicate the same AI Agent structure and functionality in a new website with a different subject. The AI agent talks and texts back, can switch between talking and text at any time. Also needs a small glitch fixed in the existing agent.",$145.00 Fixed-price,"Can you describe a similar AI agent project you have built or adapted before? | How would you approach replicating an existing AI agent structure into a new website with different content? | What technologies or frameworks do you usually use for AI agents, voice chat, and text chat? | How would you troubleshoot a small glitch where the agent switches between talking mode and text mode? | What will you need from me before starting and can you do this in less than 7 days?",https://www.upwork.com/jobs/span-class-highlight-span-Assistant-top-expert_~022047941907977468506/,Australia
250,"Senior AI Architect / Engineer – AI Agents, Agent Operators, Prompting & Private LLM (Long-Term)","Fast-growing car dealership looking to transform operations using AI. Seeking a highly experienced AI Architect to design and implement a complete AI-driven ecosystem including AI agents, agent operators, advanced prompting systems, and private LLM infrastructure.",$10.00 - $22.00 Hourly,Real AI System Experience - Describe a production-level AI system you personally built | Private/Self-Hosted LLM - Have you deployed a private or self-hosted LLM? | AI Architecture for Our Use Case - How would you design an AI system for a car dealership? | RAG & Internal Knowledge Systems - Explain how you would build a secure internal knowledge AI | Prompting & Cost Optimization - How do you design prompting systems that are both reliable and cost-efficient?,https://www.upwork.com/jobs/Senior-span-class-highlight-span-Architect-Engineer-span-class-highlight-span-span-class-highlight-Agents-span-span-class-highlight-Agent-span-Operators-Prompting-amp-Private-LLM-Long-Term_~022050582645491415749/,Canada
251,Founding AI Agent Developers – Early Builders for Central AI,"Central AI is building a platform where developers can create and publish AI agents that businesses can use for real-world tasks like customer support, lead qualification, appointment booking, and workflow automation. Goal is to help developers turn their AI projects into scalable products generating recurring income.",Not listed,None,https://www.upwork.com/jobs/Founding-span-class-highlight-span-span-class-highlight-Agent-span-Developers-Early-Builders-for-Central-span-class-highlight-span_~022048619075871928940/,India
252,N8N Ai Agent Buildout,"Build a multi-agent AI system to replace an Account Manager role for a printing company. System handles inbound intake, estimating, sales, closing, follow-up, and inbox management across voice, SMS, and email using n8n, HubSpot, Aircall, Twilio, Microsoft Outlook, MySQL, Pinecone, and Airtable.","$5,000.00 Fixed-price","Can you communicate in English? | Are you available to meet between 8am and 5pm for project updates on regular intervals? | Are you able to use MySql, powerBi and Hubspot connectors from N8N in order to pull real time contextual client history from transcripts, audio files and previous workorders for the ai agent to properly communicate with the customer?",https://www.upwork.com/jobs/N8N-span-class-highlight-span-span-class-highlight-Agent-span-Buildout_~021956465769606196166/,United States
253,Build an Intelligent Agentic AI System for Predictive Analytics (USA Real Estate),"Build an advanced Agentic AI System for USA real estate investment market to identify profitable patterns, predict investment opportunities, capture and qualify leads, automate research, and assist property investment agents. Multi-agent architecture with data collection, market analysis, lead qualification, and reporting agents.",$300.00 Fixed-price,None,https://www.upwork.com/jobs/Build-span-class-highlight-Intelligent-span-span-class-highlight-Agentic-span-span-class-highlight-span-System-for-Predictive-Analytics-USA-Real-Estate_~022050873915248788679/,Pakistan
254,AI Content Agent Developer,"Build a fully automated AI-powered social media system for a crypto/RWA token project. System should autonomously generate high-quality daily content, create branded images/GIFs/videos, route content for approval, and schedule/publish posts across X/Twitter, LinkedIn, Instagram, and Telegram.",$150.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-Content-span-class-highlight-Agent-span-Developer_~022052189216734962643/,Sri Lanka
255,AI Automation Engineer / AI Agent Developer for Developing Automation System,"Design, develop, and deploy intelligent automation systems powered by AI agents and LLMs. Build scalable workflows using LangGraph, n8n, and similar tools, integrate LLMs, develop API-based automations across SaaS platforms and CRMs including GoHighLevel.",$10.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-Automation-Engineer-span-class-highlight-span-span-class-highlight-Agent-span-Developer-for-Developing-Automation-System_~022043218009189435065/,Australia
256,AI Agent Engineer to Fix Infinite Reasoning Loop in Agent System,"Fix a critical issue in an agentic system where the AI agent gets stuck in an infinite reasoning loop. Agent is designed to plan tasks and call tools but repeatedly re-evaluates the same step without progressing. Causing high API costs, long response times, and failed task completion.",$50.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-Agent-span-Engineer-Fix-Infinite-Reasoning-Loop-span-class-highlight-Agent-span-System_~022046978274129572460/,United Kingdom
257,"AI Developer Needed – WhatsApp or Voice AI Agent (Lead Capture, Automation)","Build a production-ready AI agent system that acts as a fully automated AI front desk and sales assistant, handling inbound WhatsApp and phone conversations. System should capture leads, qualify them, book appointments, run automated follow-ups, and escalate to humans when needed.",Not listed (Hourly),None,https://www.upwork.com/jobs/span-class-highlight-span-Developer-Needed-WhatsApp-Voice-span-class-highlight-span-span-class-highlight-Agent-span-Lead-Capture-Automation_~022052040280481656446/,Singapore
258,AI Agent Engineer (LangChain / LLM Systems) – Data Analytics Platform,"Build a production-grade AI agent system for data analytics and insights generation. Agents understand user queries in natural language, plan and execute analytical workflows, interact with data systems like CubeJS/ClickHouse, maintain conversational context and memory, and deliver production-ready outputs.",$15.00 - $75.00 Hourly,None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-Agent-span-Engineer-LangChain-LLM-Systems-Data-Analytics-Platform_~022045426132749530834/,India
259,Retell AI Voice Agent Builder,"Build high-stakes AI voice agents in Retell for high-ticket medical businesses (ophthalmology and dental). Role involves implementing conversation flows from copywriter documents, writing prompts, structuring logic, configuring GoHighLevel, building follow-up sequences, and testing agents.",Not listed (Hourly),"Please share one Retell, VAPI, GoHighLevel, or similar build you are proud of. | What fixed fee would you propose for this project?",https://www.upwork.com/jobs/Retell-span-class-highlight-span-Voice-span-class-highlight-Agent-span-Builder_~022042750445443177125/,Norway
260,AW - AI Architect (Agent Orchestration & Systems),"Lead design of complex, non-deterministic systems focused on Stateful Multi-Agent Orchestrators. Design the Supervisor logic routing user intent to specialized sub-agents, define rigorous state schemas, architect strategy for replacing legacy systems with agentic architecture using LangGraph.",Not listed (Hourly),"We explicitly require production experience with LangGraph. Please describe a specific agent topology you designed and deployed. Did you use a cyclic graph, how did you handle the recursion limit? | In a long-running agent workflow, how do you handle Human-in-the-Loop pauses? If a user returns after 24 hours, how does your architecture rehydrate the state? | If two agents try to update the shared state simultaneously, how do you design the schema to prevent race conditions or data corruption?",https://www.upwork.com/jobs/span-class-highlight-span-Architect-span-class-highlight-Agent-span-Orchestration-amp-Systems_~022023321194977754614/,Thailand
261,AI/ML Engineer for Agent Development,"Develop and enhance AI agents for a platform. Role involves designing, training, and deploying AI models to improve agent performance and user interaction. Focus on machine learning and software development with an emphasis on AI agent technologies.",$19.00 - $40.00 Hourly,What techniques would you use to clean a data set? | Please list any certifications related to this project,https://www.upwork.com/jobs/span-class-highlight-span-Engineer-for-span-class-highlight-Agent-span-Development_~022044441184089474291/,Pakistan
262,n8n Developer / AI Builder,"Build a Multi-Agent AI Marketing System with 6 agents (Strategy, Project Manager, Content, SEO, Social, Analytics) using n8n, Claude API, WordPress REST API, LinkedIn/Facebook/Instagram API, GA4, Brevo, Notion, and Airtable. Phase 1 focuses on n8n workflows with Slack approval routing.",$25.00 - $47.00 Hourly,None,https://www.upwork.com/jobs/n8n-Developer-span-class-highlight-span-Builder_~022052115586833918386/,Germany
263,"Agentic AI, Data collection/organization, Workflow Optimization, Agents, Chatbots, good at Abacus.ai","AI Automation Expert for E-Commerce company to integrate AI across all business operations. Build integrated database from Outlook/OneNote/Amazon/eBay, searchable company knowledge base, brainstorming AI agent, customer service chatbot, inventory management automation. Requires Abacus.AI platform expertise.",$3.00 - $20.00 Hourly,None,https://www.upwork.com/jobs/span-class-highlight-Agentic-span-span-class-highlight-span-Data-collection-organization-Workflow-Optimization-span-class-highlight-Agents-span-Chatbots-good-Abacus-span-class-highlight-span_~022046414603877984920/,United States
264,AI Automation & AI Agent Builder Needed,"Skilled AI Automation & AI Agent Specialist to streamline operations, reduce manual work, and build intelligent systems. Design AI-powered automation workflows, build AI Agents interacting with different tools, integrate ChatGPT OpenAI API, connect platforms via Zapier/Make.com, automate lead generation and CRM updates.",$5.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-Automation-amp-span-class-highlight-span-span-class-highlight-Agent-span-Builder-Needed_~022041366807795034942/,Nigeria
265,n8n Expert for AI Agent Development,"Develop an AI Agent for an Industrial Engineering university project. System generates documents and reports using RAG technology. Setup n8n workflow connecting to LLM, integrate vector database for RAG with PDF documents, configure document generation in PDF format and Google Sheets, setup Looker Studio dashboard and chat interface.",$150.00 Fixed-price,None,https://www.upwork.com/jobs/n8n-Expert-for-span-class-highlight-span-span-class-highlight-Agent-span-Development_~022048878055476371413/,Honduras
266,AI Agent Engineer to Fix Infinite Reasoning Loop in Agent System (2nd posting),"Fix critical issue in agentic system where AI agent gets stuck in infinite reasoning loop. Agent designed to plan tasks and call tools but repeatedly re-evaluates the same step. Causing high API costs, long response times, and failed task completion. Fix looping behavior in reasoning chain.",$50.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-Agent-span-Engineer-Fix-Infinite-Reasoning-Loop-span-class-highlight-Agent-span-System_~022049882925956999938/,United Kingdom
267,"Agentic AI Design Patterns, RAG Framework,etc","Need help with queries about a Python program using Agentic AI, covering: RAG Framework and Issues, Multi Agent Implementation, and Design Patterns issues in Agentic AI.",$12.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-Agentic-span-span-class-highlight-span-Design-Patterns-RAG-Framework-etc_~022035050478424894026/,India
268,AI agent cost optimization,"Reduce cost of an existing marketing AI agent (built with LangChain using Claude Sonnet 4.6) from $0.20 to $0.05 per average chat message. Agent uses meta ads, google ads and shopify as tools. Already implemented prompt caching. Need more cost optimization strategies.",$25.00 - $50.00 Hourly,None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-agent-span-cost-optimization_~022041063974533956327/,Egypt
269,"Full Stack AI Developer (Python, LLM, RAG, Agents, Automation)","Highly skilled Full Stack AI Developer proficient in Python and familiar with LLMs, RAG, and automation agents to design and implement AI-driven applications that enhance user experiences and automate processes.",$200.00 Fixed-price,None,https://www.upwork.com/jobs/Full-Stack-span-class-highlight-span-Developer-Python-LLM-RAG-span-class-highlight-Agents-span-Automation_~022045098344401050744/,United States
270,AI Voice Agent & Chatbot Developer (GPT + Speech Integration),"Build an AI-powered voice agent and chatbot capable of handling real-time conversations and automating business workflows. Integrate Speech-to-Text and Text-to-Speech, build chatbot logic using GPT, connect with APIs/CRM/databases, ensure low latency real-time interaction.",$20.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-Voice-span-class-highlight-Agent-span-amp-Chatbot-Developer-GPT-Speech-Integration_~022043417164875192159/,Pakistan
271,AI agent developer,"Experienced AI Agent Developer to design, build, and optimize AI Agents using NotebookLM or MindStudio for various business needs. Develop AI-driven workflows, integrate with APIs/databases, test and continuously improve AI Agent performance. Mandatory hands-on experience with NotebookLM or MindStudio.",$10.00 Fixed-price,Did you build any AI Agents & flows using NotebookLM OR mindstudio? Which one? How long experience? | Which times would you be available for part time job? | Are you ok for $10 for building 2 flows; including all configurations?,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-agent-span-developer_~022052642946706821067/,Germany
272,"Production AI Engineer – Conversational Systems (Python, LLM Agents, Hospitality)","Build Python backends for LLM/agent systems for a voice-first AI automation company building autonomous digital concierges for hotels. Integrate AI agents with PMS and external APIs (Mews, Cloudbeds), develop real-time voice/conversational flows, design automations connecting agents to business operations.","$2,600.00 Fixed-price","Share links + 2–3 lines on your 2 most relevant LLM/agent projects (stack, business outcome). | Describe one AI system you integrated with external APIs/PMS-like platforms and the hardest problem you solved. | Can you work in CET and regularly visit Bratislava? | What's your experience with real-time voice (LiveKit/telephony/voice bots), if any?",https://www.upwork.com/jobs/Production-span-class-highlight-span-Engineer-Conversational-Systems-Python-LLM-span-class-highlight-Agents-span-Hospitality_~022034565809102592355/,Slovakia
273,Crypto fintech Ai,Build autonomous liquidity optimization agent for UAE crypto payment platform. 4-6 weeks project requiring LLM agent framework experience and payment API integration experience. Must provide GitHub examples of similar work.,Not listed (Hourly),None,https://www.upwork.com/jobs/Crypto-fintech-span-class-highlight-span_~022049445880159083368/,United Arab Emirates
274,"AI Voice Agent Developer, Retell AI, Vapi","Create an AI voice agent using Retell AI, Vapi, and Twilio. Role involves integrating these platforms with N8N automation to enhance customer service capabilities. Looking for experienced developer with strong understanding of AI technologies and voice-based solutions.",$10.00 - $25.00 Hourly,None,https://www.upwork.com/jobs/span-class-highlight-span-Voice-span-class-highlight-Agent-span-Developer-Retell-span-class-highlight-span-Vapi_~022052499608728631404/,Nigeria
275,Agent ia voice,"Looking for someone experienced with ElevenLabs Conversational AI, able to integrate an existing AI widget (Qubot) into a 360° virtual tour viewer, and with experience in CRM webhook lead capture from voice interactions.",Not listed (Hourly),None,https://www.upwork.com/jobs/span-class-highlight-Agent-span-voice_~022049531751551716305/,Morocco
276,Setup Autonomous AI Agents,"Set up and optimize an OpenClaw-based autonomous agent system around existing Claude Code workflow. Configure OpenClaw, optimize Claude Code workflow, connect OpenRouter, create model routing by task type, reduce high-cost model usage, define agent roles, set safe permissions, and create reusable agent prompts.",$15.00 - $20.00 Hourly,None,https://www.upwork.com/jobs/Setup-Autonomous-span-class-highlight-span-span-class-highlight-Agents-span_~022050907811848079631/,United States
277,AI Course Creator (AI Agents & AI Automation),"Design premium-level online courses focused on AI Agents and AI Automation for students aged 10-16. High-end, real-world, execution-focused learning experience as part of a fast-growing online business school.",$200.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-Course-Creator-span-class-highlight-span-span-class-highlight-Agents-span-amp-span-class-highlight-span-Automation_~022037197676262837828/,United Arab Emirates
278,WhatsApp AI Agent Development,Develop a WhatsApp AI agent. Looking for skilled freelancer with experience in AI and WhatsApp integration to create a user-friendly and efficient chatbot. Requires comprehensive AI solution for WhatsApp.,$10.00 Fixed-price,None,https://www.upwork.com/jobs/WhatsApp-span-class-highlight-span-span-class-highlight-Agent-span-Development_~022049438974516670673/,Pakistan
279,AI automation AND AI AGENTS,Looking for AI automation and AI agents expert. Will pay $200 for one project.,$200.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-automation-AND-span-class-highlight-span-span-class-highlight-AGENTS-span_~022046119585187940777/,Pakistan
280,"Agentic AI-Multi Agent, MCP and AI Architecture","Want to learn how Multiple Agents in Agentic AI achieve their goals and self-improve, get a live MCP deployment, and understand Multi-Agent Architectural Techniques.",$15.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-Agentic-span-span-class-highlight-span-Multi-span-class-highlight-Agent-span-MCP-and-span-class-highlight-span-Architecture_~022052470445791639660/,India
281,QA agent,"Build a testing harness where a simulated AI customer calls a sales agent to find logic gaps. Creates automated scorecard on agent script adherence and pressure handling. System includes bot-vs-bot environment, automated QA harness, digital auditor, AI flight simulator, and logic stress-tester.",Not listed (Hourly),None,https://www.upwork.com/jobs/span-class-highlight-agent-span_~022038637502296870426/,India
282,"Senior AI Automation Engineer | LLMs, AI Agents, RAG, Python, Workflow","Seeking highly skilled Senior AI Automation Engineer with expertise in LLMs, AI agents, and RAG to design, develop, and implement AI workflows improving automation processes and operational efficiency. Mentor junior team members and stay current with AI advancements.",$50.00 Fixed-price,None,https://www.upwork.com/jobs/Senior-span-class-highlight-span-Automation-Engineer-LLMs-span-class-highlight-span-span-class-highlight-Agents-span-RAG-Python-Workflow_~022044783208001058514/,United Kingdom
283,AI Agent Coach - Coached Build Engagement,"Need a specialist to coach through building an internal agent system using Hermes agents and NeMo Guardrails - not build it. Coaching includes step-by-step guides, live screen-share walkthroughs, troubleshooting, and verification. Building email triage, calendar integration, CRM tracking, and bookkeeping via MCP connected to Google Workspace.",Not listed (Hourly),None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-Agent-span-Coach-Coached-Build-Engagement_~022036190355090188588/,United States
284,AI Health & Discipline System Developer,"Build KNOX, a health and discipline AI agent for the Ayyo web app where users can hire specialized AI agents. KNOX helps users improve fitness, habits, and long-term health through chat and voice, with persistent memory, workout planning, nutrition guidance, and habit tracking.",$3.00 - $10.00 Hourly,Describe your recent experience with similar projects,https://www.upwork.com/jobs/span-class-highlight-span-Health-amp-Discipline-System-Developer_~022041428154993300252/,Canada
285,Lead GenAI with Agentic AI Engineer (with Deep Learning Expertise),"Build multi-agent systems turning data intelligence into automated client-facing workflows. Design agentic architectures making measurement models, data pipelines, and media optimization tools accessible through natural interfaces. Build for 4+ clients using LangChain, LangGraph, CrewAI frameworks.",Not listed (Hourly),None,https://www.upwork.com/jobs/Lead-Gen-span-class-highlight-span-with-span-class-highlight-Agentic-span-span-class-highlight-span-Engineer-with-Deep-Learning-Expertise_~022050468967715308924/,India
286,AI agent & Mobile Developer,Need experienced mobile developer to fix and complete an AI agent in a Real Estates mobile app built on Android and iOS using Claude AI. Developer tried to add a new AI agent using RAG and OpenAI LLM but it's not working well. Source code will be shared.,$10.00 - $20.00 Hourly,None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-agent-span-amp-Mobile-Developer_~022052901989280561119/,Thailand
287,"Senior AI Developer (LangChain, LangGraph, LLM Agents, Vector DB, OpenAI, Claude)","Looking for experienced AI Developer with 5+ years experience in designing and building LLM-powered agent-based systems using LangChain, LangGraph, Agno, or similar frameworks. Role involves multi-step reasoning, structured output, confidence scoring, feedback loops, RAG pipelines, and vector databases.",Not listed (Hourly),None,https://www.upwork.com/jobs/Senior-span-class-highlight-span-Developer-LangChain-LangGraph-LLM-span-class-highlight-Agents-span-Vector-Open-span-class-highlight-span-Claude_~022042871909443157221/,India
288,AI Backend Engineer & Agentic Ops Architect,"Central nervous system for a high-volume digital growth agency. Build bespoke strictly typed backend architectures, translate structured JSON logic into terminal-based Python workflows using Pydantic, deploy agentic frameworks (OpenClaw, Hermes, Zero Agent, Nemo Agent) for admin tasks, CRM sync, outbound campaigns.",$200.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-Backend-Engineer-amp-span-class-highlight-Agentic-span-Ops-Architect_~022049493192357523825/,United States
289,open Ai Agent and local LLM,"Need someone to deploy, setup and optimize OpenClaw, Hermes and paperclip agent with local LLM on a 16G GPU. Need to optimize agent response, smartness, skills and memory to maximize. Must show video of working setup with local LLM.",$10.00 Fixed-price,None,https://www.upwork.com/jobs/open-span-class-highlight-span-span-class-highlight-Agent-span-and-local-LLM_~022053170278378080737/,Singapore
290,GenAI with Agentic AI Engineer (with Deep Learning Expertise),"Technical anchor for agentic AI engineering team. Lead architecture decisions for multi-agent systems, set engineering standards, mentor growing team. Hands-on leadership role writing and reviewing code, setting technical direction for LLM orchestration, AI automation workflows, and client implementations.",Not listed (Hourly),None,https://www.upwork.com/jobs/Gen-span-class-highlight-span-with-span-class-highlight-Agentic-span-span-class-highlight-span-Engineer-with-Deep-Learning-Expertise_~022050462856390187880/,India
291,"AI Voice Agent Developer Needed for Retell AI, n8n & GoHighLevel Automation","Build an inbound + outbound calling system using Retell AI, n8n, and GoHighLevel. Includes AI voice agent setup, inbound & outbound call flows, n8n automations, GoHighLevel integration, lead qualification & appointment booking, and API/webhook experience.",$10.00 Fixed-price,None,https://www.upwork.com/jobs/Voice-Agent-Developer-Needed-for-Retell-n8n-GoHighLevel-Automation_~022053075647257323954/,Nigeria
292,AI Automation Expert needed.,"Optimize and evaluate existing AI agent system (LangGraph, LangChain, NodeJS/Angular, Langfuse) through prompt engineering, agent configuration, and systematic testing without writing code. Analyze Langfuse logs, optimize prompts, identify weaknesses, and document optimization results.",$10.00 - $15.00 Hourly,"Do you have experience with Langfuse, LangChain and Langgraph? | Do you agree to take part in a short (unpaid) assessment so we can get to know your skillset? | Please state the specific hours you are available to work in CET timezone | Describe your recent experience with similar projects",https://www.upwork.com/jobs/AI-Automation-Expert-needed_~022042627657890054968/,Germany
293,Twitter Auto Posting/Scheduling - AI Agent agentic!,"Looking for someone experienced with an existing Twitter auto poster for social media marketing. Must involve scheduling posts, using multiple pages, and aging accounts. Need automatic scheduler supporting all times. Must also handle X's requirement for active user behavior to prevent post ghosting.",$13.00 - $45.00 Hourly,Do you have an auto poster? | Do you know how to get aged accounts?,https://www.upwork.com/jobs/Twitter-Auto-Posting-Scheduling-span-class-highlight-span-span-class-highlight-Agent-span-span-class-highlight-agentic-span_~022046645536549954197/,United States
294,AI Agent Deployment Specialist,"AI Operations & Agent Deployment Engineer for Q7Leader HR Tech SaaS platform. Launch and manage AI agent prototypes into live environments, design and optimize workflows, oversee AWS EU infrastructure, ensure security protocols, and work with cross-functional teams for AI agent use cases. Requires OpenClaw, Hermes-Agent, Ollama, Genna4, and Claude Code.",$29.00 - $45.00 Hourly,None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-Agent-span-Deployment-Specialist_~022043992773097567080/,Belgium
295,Agentic AI Claude Set Up,"Set up Claude/OpenClaw agent system integrating Claude API with GitHub repositories (30 separate repos for separate projects), Lovable, Ocean Drop, and Appify. Needs complete structure that works with any IP address and an interface controllable via iPad and phone. 2-day turnaround.",$300.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-Agentic-span-span-class-highlight-span-Claude-Set_~022044333335801639784/,Egypt
296,Python Script for AI Agent Management,Develop a Python script that can manage multiple autonomous AI Agents using Claude Code. Project requires intermediate level proficiency and expected to be completed in less than a month.,$10.00 Fixed-price,None,https://www.upwork.com/jobs/Python-Script-for-span-class-highlight-span-span-class-highlight-Agent-span-Management_~022050133639580425064/,India
297,AI Agent Developer & Automation Engineer | Multi-Agent System (n8n + LLM + Voice AI + CRM),"Build complete multi-agent automation system combining voice, email, and workflow automation for lead generation and sales. Includes Lead Research Agent, Outreach Agent, Reply Handling Agent, CRM Routing Agent, and Voice AI Agent using n8n, OpenAI/Claude, Vapi/Retell AI, ElevenLabs, and GoHighLevel.",$5.00 Fixed-price,None,https://www.upwork.com/jobs/span-class-highlight-span-span-class-highlight-Agent-span-Developer-amp-Automation-Engineer-Multi-span-class-highlight-Agent-span-System-n8n-LLM-Voice-span-class-highlight-span-CRM_~022040241282060225853/,Nigeria
298,Openclaw ai agent,"Need person with knowledge of OpenClaw, vTiger, Docker, and OpenClaw integrations to solve a simple connection/integration issue with Trello and vTiger. Small task for someone experienced with OpenClaw plugins, Docker setup, API connections, and troubleshooting.",$10.00 Fixed-price,None,https://www.upwork.com/jobs/Openclaw-span-class-highlight-span-span-class-highlight-agent-span_~022052019686608337004/,India
299,Claude AI agents Software Dev,"AI Automation Engineer to lead integration of autonomous agents into internal operations using Claude Code, Anthropic API, and MCP. Build AI-driven QA testing system, content & pipeline automation with autonomous loops, data analysis via MCP servers, and manage transition to API-driven orchestration frameworks.",$10.00 Fixed-price,Have you used Claude agents before? | Describe your recent experience with similar projects | What frameworks have you worked with? | Describe your approach to testing and improving QA,https://www.upwork.com/jobs/Claude-span-class-highlight-span-span-class-highlight-agents-span-Software-Dev_~022036199792190351836/,United States
300,Consultant Needed for Agentic AI Expertise,"Seeking knowledgeable consultant with expertise in agentic AI technologies, specifically OpenClaw and n8n. Provide insights and practical solutions aligned with company goals, collaborate with team to implement strategies, and ensure successful deployment of these technologies.",$15.00 - $35.00 Hourly,Describe your recent experience with similar projects,https://www.upwork.com/jobs/Consultant-Needed-for-span-class-highlight-Agentic-span-span-class-highlight-span-Expertise_~022038450634847101502/,Hong Kong
